province,month,temperature,humidity,rainfall
Quảng Trị,201510,23.15,87.3,8.95
Quảng Trị,201511,22.98,89.27,7.9
Quảng Trị,201512,20.34,89.56,5.32
Quảng Trị,201513,23.63,82.49,3.94
Quảng Trị,201601,19.87,88.87,2.66
Quảng Trị,201602,17.43,83.63,1.25
Quảng Trị,201603,22.58,77.33,0.47
Quảng Trị,201604,27.99,67.1,0.74
Quảng Trị,201605,27.46,74.96,2.68
Quảng Trị,201606,26.6,77.94,3.23
Quảng Trị,201607,25.93,80.54,2.95
Quảng Trị,201608,25.49,84.75,7.17
Quảng Trị,201609,24.66,90.14,22.49
Quảng Trị,201610,23.81,91.25,19.65
Quảng Trị,201611,21.76,93.15,17.66
Quảng Trị,201612,19.36,93.89,19.6
Quảng Trị,201613,23.59,83.65,8.39
Quảng Trị,201701,19.29,91.68,4.26
Quảng Trị,201702,18.42,89.0,3.6
Quảng Trị,201703,22.39,85.44,1.93
Quảng Trị,201704,24.31,83.57,1.58
Quảng Trị,201705,25.38,86.63,5.88
Quảng Trị,201706,25.12,88.39,4.05
Quảng Trị,201707,24.4,91.19,13.81
Quảng Trị,201708,25.02,89.21,5.78
Quảng Trị,201709,24.98,89.48,11.23
Quảng Trị,201710,22.62,91.57,11.51
Quảng Trị,201711,21.44,93.61,30.9
Quảng Trị,201712,18.16,91.91,6.61
Quảng Trị,201713,22.65,89.32,8.43
Quảng Trị,201801,18.53,91.42,2.47
Quảng Trị,201802,17.96,87.52,1.65
Quảng Trị,201803,21.39,85.83,2.41
Quảng Trị,201804,23.46,83.4,5.16
Quảng Trị,201805,25.81,83.48,1.68
Quảng Trị,201806,24.8,87.21,5.62
Quảng Trị,201807,24.42,88.82,8.79
Quảng Trị,201808,24.34,88.37,4.33
Quảng Trị,201809,24.62,88.86,7.77
Quảng Trị,201810,22.97,88.7,6.53
Quảng Trị,201811,21.75,90.04,9.1
Quảng Trị,201812,20.42,92.5,18.04
Quảng Trị,201813,22.56,88.02,6.16
Quảng Trị,201901,18.77,91.64,4.32
Quảng Trị,201902,22.12,84.68,0.29
Quảng Trị,201903,23.95,83.73,1.33
Quảng Trị,201904,26.54,80.67,1.06
Quảng Trị,201905,26.16,84.8,4.92
Quảng Trị,201906,26.31,84.32,1.42
Quảng Trị,201907,25.17,85.47,4.01
Quảng Trị,201908,25.01,86.93,9.13
Quảng Trị,201909,23.89,89.23,18.33
Quảng Trị,201910,23.3,89.02,12.03
Quảng Trị,201911,21.07,91.12,9.0
Quảng Trị,201912,18.5,88.92,1.54
Quảng Trị,201913,23.4,86.73,5.64
Quảng Trị,202001,19.14,89.06,1.43
Quảng Trị,202002,19.61,85.78,0.5
Quảng Trị,202003,24.28,81.93,1.3
Quảng Trị,202004,23.52,85.17,4.98
Quảng Trị,202005,26.81,81.47,1.64
Quảng Trị,202006,26.46,81.26,1.34
Quảng Trị,202007,26.34,81.21,2.68
Quảng Trị,202008,25.13,87.61,6.99
Quảng Trị,202009,25.47,85.82,9.08
Quảng Trị,202010,23.02,93.11,56.07
Quảng Trị,202011,21.06,92.43,17.72
Quảng Trị,202012,18.02,93.13,7.25
Quảng Trị,202013,23.25,86.51,9.31
Quảng Trị,202101,16.09,90.85,2.51
Quảng Trị,202102,18.78,86.83,1.68
Quảng Trị,202103,22.68,85.79,1.94
Quảng Trị,202104,24.56,85.21,2.95
Quảng Trị,202105,26.29,83.66,0.68
Quảng Trị,202106,25.39,86.28,2.96
Quảng Trị,202107,25.27,85.77,3.98
Quảng Trị,202108,25.42,85.53,2.89
Quảng Trị,202109,24.39,90.51,22.21
Quảng Trị,202110,23.02,93.09,34.89
Quảng Trị,202111,20.86,92.27,12.75
Quảng Trị,202112,17.9,92.0,9.4
Quảng Trị,202113,22.57,88.16,8.27
Quảng Trị,202201,19.44,90.75,1.92
Quảng Trị,202202,18.78,89.84,1.64
Quảng Trị,202203,22.4,87.24,3.76
Quảng Trị,202204,23.03,86.27,10.2
Quảng Trị,202205,24.0,89.7,5.51
Quảng Trị,202206,25.16,87.81,1.49
Quảng Trị,202207,25.33,88.27,4.02
Quảng Trị,202208,24.8,88.88,6.55
Quảng Trị,202209,24.57,89.42,13.56
Quảng Trị,202210,21.99,91.93,30.79
Quảng Trị,202211,22.35,90.93,6.38
Quảng Trị,202212,17.48,92.43,12.86
Quảng Trị,202213,22.46,89.46,8.28
Quảng Trị,202301,17.05,91.64,5.16
Quảng Trị,202302,20.39,89.01,4.11
Quảng Trị,202303,21.48,86.22,0.48
Quảng Trị,202304,25.45,84.9,1.8
Quảng Trị,202305,26.22,82.69,3.62
Quảng Trị,202306,25.58,86.76,3.21
Quảng Trị,202307,25.87,85.41,1.75
Quảng Trị,202308,25.65,83.59,2.64
Quảng Trị,202309,25.08,88.72,17.76
Quảng Trị,202310,23.79,92.49,33.64
Quảng Trị,202311,21.68,91.96,19.23
Quảng Trị,202312,20.03,93.05,13.59
Quảng Trị,202313,23.2,88.03,8.94
Quảng Trị,202401,19.04,90.59,1.9
Quảng Trị,202402,21.57,86.14,0.3
Quảng Trị,202403,23.35,85.06,0.71
Quảng Trị,202404,27.93,73.89,0.17
Quảng Trị,202405,26.3,84.64,6.47
Quảng Trị,202406,25.81,86.63,3.38
Quảng Trị,202407,25.69,86.07,5.29
Quảng Trị,202408,26.11,84.63,2.53
Quảng Trị,202409,25.37,88.27,18.54
Quảng Trị,202410,23.11,90.64,23.36
Quảng Trị,202411,21.34,91.69,16.23
Quảng Trị,202412,18.14,92.99,11.23
Quảng Trị,202413,23.64,86.79,7.53
Quảng Trị,202501,16.25,90.05,3.23
Quảng Trị,202502,18.8,89.4,3.36
Quảng Trị,202503,21.27,85.13,1.29
Sóc Trăng,201501,24.95,78.11,0.26
Sóc Trăng,201502,25.34,75.11,0.01
Sóc Trăng,201503,27.56,72.15,0.0
Sóc Trăng,201504,29.36,69.89,0.26
Sóc Trăng,201505,30.2,71.09,2.31
Sóc Trăng,201506,28.81,78.13,7.36
Sóc Trăng,201507,28.05,83.17,3.99
Sóc Trăng,201508,27.85,83.46,4.46
Sóc Trăng,201509,27.74,84.63,10.03
Sóc Trăng,201510,27.79,83.4,5.44
Sóc Trăng,201511,27.56,85.43,4.98
Sóc Trăng,201512,26.97,82.95,1.1
Sóc Trăng,201513,27.69,78.99,3.35
Sóc Trăng,201601,27.0,79.32,0.03
Sóc Trăng,201602,26.54,74.76,0.03
Sóc Trăng,201603,27.36,72.66,0.0
Sóc Trăng,201604,29.91,68.49,0.07
Sóc Trăng,201605,30.16,74.69,7.65
Sóc Trăng,201606,28.26,82.83,6.03
Sóc Trăng,201607,27.81,84.53,6.74
Sóc Trăng,201608,27.68,87.02,5.36
Sóc Trăng,201609,27.42,86.91,9.51
Sóc Trăng,201610,26.97,89.18,12.84
Sóc Trăng,201611,27.22,86.6,7.02
Sóc Trăng,201612,26.26,87.13,3.71
Sóc Trăng,201613,27.72,81.21,4.93
Sóc Trăng,201701,25.95,84.99,1.29
Sóc Trăng,201702,25.83,81.19,1.04
Sóc Trăng,201703,27.07,77.45,0.8
Sóc Trăng,201704,28.66,77.19,2.95
Sóc Trăng,201705,29.12,79.55,7.41
Sóc Trăng,201706,28.29,82.94,3.85
Sóc Trăng,201707,27.73,84.58,6.33
Sóc Trăng,201708,27.66,86.19,8.42
Sóc Trăng,201709,27.99,84.51,7.3
Sóc Trăng,201710,27.45,84.42,13.39
Sóc Trăng,201711,27.11,87.07,5.31
Sóc Trăng,201712,25.72,84.48,3.92
Sóc Trăng,201713,27.39,82.89,5.2
Sóc Trăng,201801,25.64,85.08,1.66
Sóc Trăng,201802,25.4,79.14,0.12
Sóc Trăng,201803,27.28,76.49,0.63
Sóc Trăng,201804,28.56,74.44,1.33
Sóc Trăng,201805,29.11,77.18,5.36
Sóc Trăng,201806,28.12,82.48,8.61
Sóc Trăng,201807,27.52,87.2,12.55
Sóc Trăng,201808,27.3,87.26,9.13
Sóc Trăng,201809,27.36,85.4,8.35
Sóc Trăng,201810,27.67,83.2,6.98
Sóc Trăng,201811,27.35,83.97,3.06
Sóc Trăng,201812,26.88,85.39,2.56
Sóc Trăng,201813,27.36,82.3,5.07
Sóc Trăng,201901,25.98,81.76,1.59
Sóc Trăng,201902,26.62,76.51,0.16
Sóc Trăng,201903,28.08,72.8,1.06
Sóc Trăng,201904,29.5,72.62,1.45
Sóc Trăng,201905,29.56,79.47,7.12
Sóc Trăng,201906,28.48,84.51,12.19
Sóc Trăng,201907,27.9,85.54,7.31
Sóc Trăng,201908,27.69,87.56,11.58
Sóc Trăng,201909,27.58,86.2,10.95
Sóc Trăng,201910,27.85,83.74,6.04
Sóc Trăng,201911,26.89,83.63,3.78
Sóc Trăng,201912,25.71,80.52,0.0
Sóc Trăng,201913,27.66,81.27,5.29
Sóc Trăng,202001,26.22,77.76,0.03
Sóc Trăng,202002,26.48,74.46,0.03
Sóc Trăng,202003,27.91,74.87,1.26
Sóc Trăng,202004,29.29,73.88,1.46
Sóc Trăng,202005,30.05,74.69,3.46
Sóc Trăng,202006,28.51,82.39,21.23
Sóc Trăng,202007,27.95,83.43,7.5
Sóc Trăng,202008,27.87,85.32,7.4
Sóc Trăng,202009,27.9,84.28,14.86
Sóc Trăng,202010,27.14,87.87,20.44
Sóc Trăng,202011,27.21,84.41,4.1
Sóc Trăng,202012,26.02,84.7,2.09
Sóc Trăng,202013,27.71,80.7,6.99
Sóc Trăng,202101,25.17,80.52,0.48
Sóc Trăng,202102,25.52,76.79,0.31
Sóc Trăng,202103,27.54,75.61,0.02
Sóc Trăng,202104,28.67,76.56,5.35
Sóc Trăng,202105,28.59,82.67,8.6
Sóc Trăng,202106,28.3,82.93,5.08
Sóc Trăng,202107,27.81,85.52,9.69
Sóc Trăng,202108,27.75,85.45,9.56
Sóc Trăng,202109,27.34,85.7,11.15
Sóc Trăng,202110,27.52,85.74,9.02
Sóc Trăng,202111,27.1,87.78,8.2
Sóc Trăng,202112,25.89,83.78,0.38
Sóc Trăng,202113,27.27,82.46,5.68
Sóc Trăng,202201,25.82,81.23,0.04
Sóc Trăng,202202,26.99,79.46,0.37
Sóc Trăng,202203,27.83,78.37,3.86
Sóc Trăng,202204,28.15,80.72,6.11
Sóc Trăng,202205,28.31,84.31,9.23
Sóc Trăng,202206,28.23,83.32,4.89
Sóc Trăng,202207,27.78,85.62,13.72
Sóc Trăng,202208,27.63,85.18,7.31
Sóc Trăng,202209,27.56,85.08,8.25
Sóc Trăng,202210,27.14,85.46,8.49
Sóc Trăng,202211,26.96,87.35,9.77
Sóc Trăng,202212,26.03,83.03,2.01
Sóc Trăng,202213,27.37,83.28,6.21
Sóc Trăng,202301,25.72,83.71,1.18
Sóc Trăng,202302,26.34,80.23,0.2
Sóc Trăng,202303,26.68,75.18,0.0
Sóc Trăng,202304,29.24,76.28,2.34
Sóc Trăng,202305,29.73,77.62,6.38
Sóc Trăng,202306,28.62,83.73,6.73
Sóc Trăng,202307,28.03,86.25,16.06
Sóc Trăng,202308,28.25,86.34,6.89
Sóc Trăng,202309,27.82,86.64,14.13
Sóc Trăng,202310,28.14,84.45,11.71
Sóc Trăng,202311,27.7,86.5,6.41
Sóc Trăng,202312,26.99,85.65,0.78
Sóc Trăng,202313,27.78,82.73,6.1
Sóc Trăng,202401,26.58,79.62,0.01
Sóc Trăng,202402,27.32,78.0,0.0
Sóc Trăng,202403,28.5,73.91,0.04
Sóc Trăng,202404,30.49,68.96,0.07
Sóc Trăng,202405,30.63,75.3,5.61
Sóc Trăng,202406,29.11,81.66,7.4
Sóc Trăng,202407,28.16,85.72,12.05
Sóc Trăng,202408,28.39,85.27,7.66
Sóc Trăng,202409,27.92,87.46,14.55
Sóc Trăng,202410,27.88,86.14,11.7
Sóc Trăng,202411,27.57,85.75,4.8
Sóc Trăng,202412,26.33,86.12,4.38
Sóc Trăng,202413,28.24,81.18,5.71
Sóc Trăng,202501,25.47,80.45,0.14
Sóc Trăng,202502,26.42,78.89,0.27
Sóc Trăng,202503,27.59,76.87,0.82
Sơn La,201501,13.44,77.2,1.7
Sơn La,201502,16.32,71.33,0.77
Sơn La,201503,21.41,70.33,1.38
Sơn La,201504,22.54,69.93,2.77
Sơn La,201505,27.28,68.08,4.42
Sơn La,201506,25.59,79.59,5.23
Sơn La,201507,25.05,79.92,6.61
Sơn La,201508,24.91,82.29,9.03
Sơn La,201509,24.36,82.57,6.26
Sơn La,201510,21.85,79.96,3.27
Sơn La,201511,20.24,80.83,2.45
Sơn La,201512,14.39,83.39,2.48
Sơn La,201513,21.47,77.15,3.89
Sơn La,201601,14.2,78.78,1.92
Sơn La,201602,12.94,73.71,0.67
Sơn La,201603,20.08,66.71,0.57
Sơn La,201604,25.46,66.21,3.92
Sơn La,201605,26.12,71.76,5.49
Sơn La,201606,26.0,77.48,4.2
Sơn La,201607,24.92,82.41,8.68
Sơn La,201608,25.04,84.2,15.73
Sơn La,201609,23.76,84.44,5.51
Sơn La,201610,22.48,82.2,2.69
Sơn La,201611,18.0,81.56,2.79
Sơn La,201612,15.11,78.79,0.28
Sơn La,201613,21.2,77.37,4.39
Sơn La,201701,15.45,83.63,3.08
Sơn La,201702,15.62,76.98,0.62
Sơn La,201703,20.19,74.38,3.62
Sơn La,201704,21.86,78.43,4.07
Sơn La,201705,24.04,77.07,4.04
Sơn La,201706,24.99,83.35,6.82
Sơn La,201707,24.4,85.63,13.9
Sơn La,201708,24.13,86.82,12.86
Sơn La,201709,24.6,83.94,6.45
Sơn La,201710,20.84,86.57,6.84
Sơn La,201711,17.36,83.53,1.63
Sơn La,201712,13.18,81.47,0.95
Sơn La,201713,20.58,81.85,5.45
Sơn La,201801,14.65,80.18,1.86
Sơn La,201802,15.21,76.43,0.94
Sơn La,201803,19.37,75.92,2.77
Sơn La,201804,21.86,77.48,4.35
Sơn La,201805,24.28,80.84,8.29
Sơn La,201806,24.54,84.03,11.12
Sơn La,201807,24.79,85.23,16.96
Sơn La,201808,24.62,85.89,15.69
Sơn La,201809,23.85,82.31,5.37
Sơn La,201810,20.83,83.91,4.19
Sơn La,201811,19.18,79.0,1.66
Sơn La,201812,15.34,84.03,2.24
Sơn La,201813,20.74,81.32,6.34
Sơn La,201901,15.31,83.38,3.29
Sơn La,201902,19.24,76.09,0.98
Sơn La,201903,20.84,75.14,1.56
Sơn La,201904,24.72,73.92,3.93
Sơn La,201905,25.37,79.96,6.62
Sơn La,201906,25.26,84.65,8.38
Sơn La,201907,24.85,85.7,12.62
Sơn La,201908,25.11,84.82,18.64
Sơn La,201909,23.32,79.99,4.67
Sơn La,201910,21.85,82.58,3.65
Sơn La,201911,17.97,82.71,0.54
Sơn La,201912,14.4,76.33,0.58
Sơn La,201913,21.52,80.48,5.5
Sơn La,202001,16.36,80.07,0.41
Sơn La,202002,16.28,79.69,0.91
Sơn La,202003,20.98,77.07,3.46
Sơn La,202004,20.23,80.63,9.23
Sơn La,202005,25.72,78.24,5.23
Sơn La,202006,25.24,84.02,6.13
Sơn La,202007,25.23,82.89,10.98
Sơn La,202008,24.61,85.52,16.64
Sơn La,202009,24.57,83.68,9.06
Sơn La,202010,19.9,84.54,5.61
Sơn La,202011,18.03,82.01,0.81
Sơn La,202012,12.9,81.37,0.16
Sơn La,202013,20.85,81.64,5.74
Sơn La,202101,12.1,80.14,0.55
Sơn La,202102,17.4,78.67,3.33
Sơn La,202103,20.89,74.89,1.33
Sơn La,202104,23.0,77.55,7.3
Sơn La,202105,25.28,79.43,6.02
Sơn La,202106,24.85,84.55,8.01
Sơn La,202107,25.04,84.22,10.27
Sơn La,202108,24.79,85.04,7.69
Sơn La,202109,24.22,82.65,7.4
Sơn La,202110,19.89,85.88,8.81
Sơn La,202111,17.07,85.27,3.03
Sơn La,202112,13.43,80.69,1.32
Sơn La,202113,20.67,81.6,5.43
Sơn La,202201,15.29,83.01,2.58
Sơn La,202202,13.71,83.57,9.68
Sơn La,202203,21.71,79.98,4.69
Sơn La,202204,21.42,76.56,3.09
Sơn La,202205,22.69,82.56,10.33
Sơn La,202206,24.4,85.91,9.56
Sơn La,202207,25.52,82.74,6.7
Sơn La,202208,25.05,83.17,12.19
Sơn La,202209,23.75,83.44,7.23
Sơn La,202210,20.31,81.47,1.1
Sơn La,202211,20.42,80.22,2.85
Sơn La,202212,12.6,82.02,1.39
Sơn La,202213,20.61,82.05,5.92
Sơn La,202301,12.76,77.6,0.21
Sơn La,202302,16.93,77.4,1.39
Sơn La,202303,20.05,77.81,1.78
Sơn La,202304,24.12,70.4,1.39
Sơn La,202305,25.97,72.12,3.61
Sơn La,202306,25.73,81.26,8.35
Sơn La,202307,26.05,79.41,6.13
Sơn La,202308,25.05,84.06,10.23
Sơn La,202309,24.26,82.5,8.08
Sơn La,202310,21.97,83.72,1.91
Sơn La,202311,18.98,80.35,1.34
Sơn La,202312,15.71,79.97,0.3
Sơn La,202313,21.48,78.9,3.73
Sơn La,202401,15.12,84.01,2.27
Sơn La,202402,18.22,68.79,0.31
Sơn La,202403,20.84,71.5,1.24
Sơn La,202404,26.93,62.19,1.06
Sơn La,202405,25.1,78.08,8.04
Sơn La,202406,25.55,83.47,9.26
Sơn La,202407,25.52,84.24,9.4
Sơn La,202408,25.18,83.53,7.92
Sơn La,202409,24.61,82.8,12.91
Sơn La,202410,21.71,80.45,2.26
Sơn La,202411,18.22,79.7,0.24
Sơn La,202412,13.81,81.94,0.49
Sơn La,202413,21.73,78.46,4.63
Sơn La,202501,13.07,76.67,0.42
Sơn La,202502,15.98,78.33,1.25
Sơn La,202503,19.34,69.12,0.86
Tây Ninh,201501,27.62,51.5,0.04
Tây Ninh,201502,28.9,49.98,0.02
Tây Ninh,201503,31.49,49.51,0.01
Tây Ninh,201504,32.03,52.37,0.97
Tây Ninh,201505,32.26,55.86,1.0
Tây Ninh,201506,29.56,68.43,3.51
Tây Ninh,201507,28.68,73.66,2.97
Tây Ninh,201508,27.56,81.8,4.82
Tây Ninh,201509,27.64,81.85,3.18
Tây Ninh,201510,27.52,81.4,4.49
Tây Ninh,201511,28.85,72.05,1.04
Tây Ninh,201512,29.34,60.65,0.96
Tây Ninh,201513,29.29,65.0,1.93
Tây Ninh,201601,29.87,57.41,0.13
Tây Ninh,201602,30.24,46.35,0.03
Tây Ninh,201603,31.7,48.98,0.0
Tây Ninh,201604,33.24,49.5,0.13
Tây Ninh,201605,31.45,63.77,3.55
Tây Ninh,201606,28.57,76.46,2.8
Tây Ninh,201607,28.52,75.44,1.81
Tây Ninh,201608,28.84,73.75,1.64
Tây Ninh,201609,28.94,72.16,2.02
Tây Ninh,201610,27.62,81.1,3.98
Tây Ninh,201611,27.81,78.25,3.3
Tây Ninh,201612,27.22,72.66,1.73
Tây Ninh,201613,29.5,66.4,1.77
Tây Ninh,201701,28.32,62.6,0.59
Tây Ninh,201702,28.88,55.11,0.39
Tây Ninh,201703,30.97,52.35,0.15
Tây Ninh,201704,31.9,55.68,0.81
Tây Ninh,201705,30.14,69.99,3.35
Tây Ninh,201706,28.92,74.54,4.29
Tây Ninh,201707,27.15,83.53,6.01
Tây Ninh,201708,27.15,86.23,4.69
Tây Ninh,201709,27.46,85.68,4.86
Tây Ninh,201710,26.56,87.17,5.28
Tây Ninh,201711,26.75,85.51,2.26
Tây Ninh,201712,25.62,74.98,0.97
Tây Ninh,201713,28.31,72.9,2.82
Tây Ninh,201801,27.93,65.78,1.36
Tây Ninh,201802,28.12,56.01,0.04
Tây Ninh,201803,31.04,52.55,0.57
Tây Ninh,201804,31.96,52.99,1.46
Tây Ninh,201805,29.33,73.28,5.98
Tây Ninh,201806,26.68,89.06,12.99
Tây Ninh,201807,26.36,90.98,8.19
Tây Ninh,201808,26.29,89.19,3.64
Tây Ninh,201809,26.63,87.74,6.34
Tây Ninh,201810,26.83,84.69,3.41
Tây Ninh,201811,26.91,81.69,1.49
Tây Ninh,201812,27.61,74.17,0.99
Tây Ninh,201813,27.97,74.97,3.88
Tây Ninh,201901,27.44,61.53,0.5
Tây Ninh,201902,29.97,54.17,0.02
Tây Ninh,201903,31.33,53.31,0.56
Tây Ninh,201904,31.81,58.48,1.45
Tây Ninh,201905,29.28,77.65,7.67
Tây Ninh,201906,27.56,88.82,13.15
Tây Ninh,201907,26.57,89.81,7.63
Tây Ninh,201908,26.64,91.06,9.17
Tây Ninh,201909,26.54,88.61,6.3
Tây Ninh,201910,27.27,84.87,1.57
Tây Ninh,201911,25.92,83.78,2.36
Tây Ninh,201912,25.71,70.01,0.0
Tây Ninh,201913,27.99,75.3,4.21
Tây Ninh,202001,28.33,56.98,0.1
Tây Ninh,202002,29.57,47.35,0.01
Tây Ninh,202003,31.92,52.37,0.25
Tây Ninh,202004,31.43,58.78,1.91
Tây Ninh,202005,31.47,64.28,3.74
Tây Ninh,202006,27.32,87.55,25.34
Tây Ninh,202007,27.0,88.12,8.5
Tây Ninh,202008,26.78,89.94,9.5
Tây Ninh,202009,26.84,89.27,9.55
Tây Ninh,202010,26.14,91.12,16.47
Tây Ninh,202011,26.28,86.55,2.83
Tây Ninh,202012,24.66,85.26,1.7
Tây Ninh,202013,28.14,74.88,6.66
Tây Ninh,202101,24.2,76.82,0.27
Tây Ninh,202102,27.14,62.44,0.15
Tây Ninh,202103,31.4,51.77,0.05
Tây Ninh,202104,30.12,65.85,3.87
Tây Ninh,202105,28.4,81.52,8.14
Tây Ninh,202106,27.02,88.1,6.66
Tây Ninh,202107,26.76,88.87,11.46
Tây Ninh,202108,26.94,88.59,9.74
Tây Ninh,202109,26.26,90.78,10.83
Tây Ninh,202110,26.46,89.91,9.57
Tây Ninh,202111,26.58,88.26,5.3
Tây Ninh,202112,24.44,84.94,0.4
Tây Ninh,202113,27.14,79.93,5.57
Tây Ninh,202201,25.54,76.09,0.03
Tây Ninh,202202,29.12,62.33,0.46
Tây Ninh,202203,30.2,62.37,3.9
Tây Ninh,202204,29.11,71.33,3.26
Tây Ninh,202205,27.9,82.27,8.85
Tây Ninh,202206,27.35,86.96,10.14
Tây Ninh,202207,26.83,89.83,12.92
Tây Ninh,202208,26.55,89.88,11.34
Tây Ninh,202209,26.4,90.31,8.84
Tây Ninh,202210,26.44,87.49,6.44
Tây Ninh,202211,26.21,87.64,4.24
Tây Ninh,202212,24.03,84.52,1.69
Tây Ninh,202213,27.12,81.04,6.05
Tây Ninh,202301,24.91,77.68,0.45
Tây Ninh,202302,28.35,62.28,0.04
Tây Ninh,202303,29.88,51.71,0.0
Tây Ninh,202304,32.42,55.48,0.37
Tây Ninh,202305,31.01,65.96,4.12
Tây Ninh,202306,28.03,83.51,6.99
Tây Ninh,202307,27.22,87.63,9.88
Tây Ninh,202308,27.53,86.86,4.71
Tây Ninh,202309,26.98,88.83,9.55
Tây Ninh,202310,27.38,87.07,8.47
Tây Ninh,202311,26.61,86.46,3.24
Tây Ninh,202312,26.28,82.37,0.74
Tây Ninh,202313,28.04,76.41,4.07
Tây Ninh,202401,26.83,68.49,0.0
Tây Ninh,202402,30.11,57.03,0.0
Tây Ninh,202403,32.2,50.88,0.02
Tây Ninh,202404,33.95,49.45,0.16
Tây Ninh,202405,31.27,68.48,6.23
Tây Ninh,202406,28.54,81.88,6.67
Tây Ninh,202407,27.22,87.75,9.01
Tây Ninh,202408,27.85,86.6,6.3
Tây Ninh,202409,27.11,88.99,6.18
Tây Ninh,202410,26.91,87.27,7.02
Tây Ninh,202411,26.81,84.73,3.34
Tây Ninh,202412,25.09,83.54,1.74
Tây Ninh,202413,28.64,74.67,3.91
Tây Ninh,202501,24.99,67.97,0.02
Tây Ninh,202502,28.9,56.95,0.2
Tây Ninh,202503,31.06,53.0,0.56
Thái Bình,201501,16.79,82.79,1.1
Thái Bình,201502,18.9,85.22,1.08
Thái Bình,201503,22.34,87.1,1.47
Thái Bình,201504,24.59,80.86,1.0
Thái Bình,201505,29.21,84.01,3.94
Thái Bình,201506,29.48,83.49,5.93
Thái Bình,201507,28.88,80.64,7.37
Thái Bình,201508,28.74,83.89,9.24
Thái Bình,201509,28.11,86.31,11.57
Thái Bình,201510,25.5,81.22,2.55
Thái Bình,201511,23.86,86.32,4.14
Thái Bình,201512,17.89,83.32,1.76
Thái Bình,201513,24.55,83.75,4.27
Thái Bình,201601,16.96,85.37,4.82
Thái Bình,201602,15.45,75.98,0.25
Thái Bình,201603,19.84,84.42,0.98
Thái Bình,201604,25.31,87.63,4.1
Thái Bình,201605,27.82,84.2,4.05
Thái Bình,201606,29.61,82.91,6.06
Thái Bình,201607,29.18,84.5,9.73
Thái Bình,201608,28.75,85.2,12.77
Thái Bình,201609,27.66,85.41,9.02
Thái Bình,201610,26.02,83.31,3.47
Thái Bình,201611,21.46,83.6,1.98
Thái Bình,201612,19.01,78.84,0.18
Thái Bình,201613,23.95,83.47,4.8
Thái Bình,201701,18.6,84.78,2.09
Thái Bình,201702,18.51,80.8,0.56
Thái Bình,201703,21.91,85.57,2.66
Thái Bình,201704,24.47,81.84,2.9
Thái Bình,201705,26.81,82.79,4.68
Thái Bình,201706,29.07,85.63,8.69
Thái Bình,201707,28.49,86.38,13.26
Thái Bình,201708,28.56,87.57,11.82
Thái Bình,201709,28.71,85.71,12.49
Thái Bình,201710,24.56,85.92,12.78
Thái Bình,201711,20.88,84.68,0.85
Thái Bình,201712,16.71,79.71,1.26
Thái Bình,201713,23.96,84.31,6.22
Thái Bình,201801,17.16,84.27,0.73
Thái Bình,201802,16.54,79.82,0.58
Thái Bình,201803,21.18,83.75,1.24
Thái Bình,201804,23.44,84.27,3.31
Thái Bình,201805,28.0,86.29,4.45
Thái Bình,201806,29.04,82.8,4.79
Thái Bình,201807,28.71,86.21,18.84
Thái Bình,201808,28.47,86.5,15.54
Thái Bình,201809,27.6,84.72,6.57
Thái Bình,201810,24.92,83.01,4.66
Thái Bình,201811,22.83,83.93,2.04
Thái Bình,201812,18.39,85.55,2.95
Thái Bình,201813,23.9,84.3,5.53
Thái Bình,201901,17.24,86.05,0.66
Thái Bình,201902,21.51,87.42,1.73
Thái Bình,201903,22.41,87.16,1.34
Thái Bình,201904,26.79,87.26,3.58
Thái Bình,201905,27.6,87.1,5.55
Thái Bình,201906,29.48,86.79,5.2
Thái Bình,201907,29.52,84.88,7.04
Thái Bình,201908,28.91,85.72,11.48
Thái Bình,201909,27.65,81.17,6.44
Thái Bình,201910,25.53,84.86,6.33
Thái Bình,201911,21.78,81.33,1.69
Thái Bình,201912,18.25,78.32,0.23
Thái Bình,201913,24.73,84.82,4.29
Thái Bình,202001,19.12,84.34,2.65
Thái Bình,202002,19.37,84.28,1.07
Thái Bình,202003,23.05,86.66,3.69
Thái Bình,202004,22.34,85.1,3.03
Thái Bình,202005,28.44,86.51,4.13
Thái Bình,202006,29.42,86.55,3.62
Thái Bình,202007,29.5,84.88,2.37
Thái Bình,202008,28.63,86.49,13.71
Thái Bình,202009,28.4,86.41,9.63
Thái Bình,202010,23.51,86.05,15.69
Thái Bình,202011,21.71,84.81,1.6
Thái Bình,202012,16.28,79.38,0.26
Thái Bình,202013,24.16,85.12,5.15
Thái Bình,202101,15.25,77.5,0.04
Thái Bình,202102,19.51,84.03,1.95
Thái Bình,202103,22.27,86.95,1.26
Thái Bình,202104,25.23,87.52,4.22
Thái Bình,202105,28.44,87.86,5.54
Thái Bình,202106,29.35,84.17,7.49
Thái Bình,202107,29.27,84.85,9.34
Thái Bình,202108,29.24,84.98,7.31
Thái Bình,202109,28.12,85.92,14.57
Thái Bình,202110,23.69,86.68,10.6
Thái Bình,202111,20.74,81.81,1.27
Thái Bình,202112,17.22,78.5,0.22
Thái Bình,202113,24.04,84.23,5.33
Thái Bình,202201,18.16,86.06,2.07
Thái Bình,202202,15.79,84.66,4.35
Thái Bình,202203,22.24,87.05,1.9
